LANStream starting on http://0.0.0.0:8090  (local: http://localhost:8090)
INFO:     127.0.0.1:49373 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57000 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59234 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54436 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56593 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63221 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51805 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56056 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62828 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59606 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63192 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49673 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58622 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51020 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56794 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50523 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60992 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50429 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49994 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57312 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57877 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52529 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63463 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61487 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53141 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53257 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61029 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59777 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55615 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57499 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63962 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56298 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61457 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64966 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53347 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62868 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60412 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57238 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53347 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55933 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62797 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56403 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54862 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57952 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62772 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59165 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62930 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54091 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64495 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49673 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60001 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60972 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56093 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52912 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49156 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51499 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49301 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61660 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54010 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57996 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61087 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56517 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62961 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55745 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56512 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56419 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59692 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56960 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59631 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58958 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61064 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54887 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57901 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53417 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61938 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57943 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49890 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59079 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52289 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53933 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52270 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50624 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51116 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60152 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56492 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61548 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62004 - "GET /api/settings HTTP/1.1" 200 OK
